"tartaric_acid","acetic_acid","citric_acid","residual_sugar","sodium_chloride","total_sulfur_dioxide","density","potassium_sulphate","alcohol","quality"
7.2,0.23,0.33,12.7,0.049,183,0.9987,0.4,9.8,5
6.2,0.23,0.36,17.2,0.039,130,0.99946,0.43,8.8,6
7.3,0.19,0.25,1.4,0.051,107,0.99382,0.66,10.5,7
7.9,0.16,0.3,7.4,0.05,152,0.99612,0.37,9.5,6
7.7,0.38,0.23,10.8,0.03,95,0.99164,0.41,13.6,6
6.7,0.23,0.31,2.1,0.046,96,0.9926,0.64,10.7,8
6.9,0.35,0.39,2.4,0.048,157,0.99133,0.54,11.1,7
5.8,0.36,0.32,1.7,0.033,96,0.9898,0.38,11.2,6
6.2,0.36,0.22,5.25,0.038,145,0.99184,0.4,11.2,6
7.1,0.4,0.52,1.3,0.148,149,0.99468,0.56,8.7,5
8,0.2,0.36,1.2,0.032,78,0.9921,0.37,10.4,6
6.8,0.32,0.28,4.8,0.034,100,0.99026,0.47,12.4,7
6.8,0.51,0.3,4.2,0.066,165,0.9945,0.42,9.1,5
6.7,0.28,0.28,2.4,0.012,100,0.99064,0.39,11.7,7
6.4,0.25,0.32,0.9,0.034,114,0.99114,0.58,10.8,7
7.4,0.26,0.31,7.6,0.047,177,0.9962,0.45,8.9,6
6.4,0.38,0.2,5.3,0.117,181,0.99459,0.43,9.5,6
6.5,0.16,0.33,1,0.027,75,0.9908,0.39,11.4,7
6.8,0.18,0.3,12.8,0.062,171,0.99808,0.52,9,7
6.3,0.3,0.34,1.6,0.049,132,0.994,0.49,9.5,6
6.1,0.17,0.27,1.5,0.056,135,0.9924,0.43,10.2,6
6.2,0.35,0.29,3.9,0.041,79,0.99005,0.59,12.0666666666667,6
5.8,0.24,0.39,1.5,0.054,158,0.9932,0.52,9.3,6
6.4,0.24,0.28,11.5,0.05,163,0.9969,0.45,9.5,5
6.8,0.37,0.28,1.9,0.024,106,0.98993,0.6,12.6,8
6.7,0.29,0.45,14.3,0.054,181,0.99869,0.57,9.1,5
6.15,0.21,0.37,3.2,0.021,80,0.99076,0.47,12,5
6,0.32,0.33,9.9,0.032,90,0.99258,0.43,12.1,7
6.4,0.44,0.26,2,0.054,180,0.9952,0.57,10,5
8.9,0.21,0.37,1.2,0.028,93,0.99244,0.37,11.5,5
5.8,0.26,0.3,2.6,0.034,129,0.9902,0.38,11.5,4
5.7,0.25,0.22,9.8,0.049,125,0.99571,0.45,10.1,6
8,0.3,0.28,5.7,0.044,124,0.9948,0.51,10.2,6
6.7,0.46,0.27,5.2,0.039,96,0.99129,0.44,12.4,7
7,0.23,0.33,1,0.043,110,0.99118,0.65,10.8,6
6.9,0.33,0.28,1.3,0.051,187,0.9927,0.6,10.3,5
7.5,0.23,0.68,11,0.047,133,0.9978,0.38,8.8,5
6.6,0.15,0.34,5.1,0.055,125,0.9942,0.42,9.6,5
7.4,0.19,0.31,14.5,0.045,193,0.9986,0.5,9.2,6
7,0.32,0.24,6.2,0.048,228,0.9957,0.62,9.4,6
9.2,0.14,0.37,1.1,0.034,84,0.99136,0.55,11.6,6
6.3,0.25,0.53,1.8,0.021,101,0.989315,0.31,13,6
7.4,0.22,0.33,2,0.045,101,0.9931,0.55,11.4,5
7.2,0.37,0.4,11.6,0.032,214,0.9963,0.51,9.8,6
6,0.28,0.29,19.3,0.051,174,0.99911,0.5,9,5
6.6,0.23,0.18,8.5,0.044,188,0.99558,0.49,9.5,5
7.1,0.21,0.27,8.6,0.056,111,0.9956,0.52,9.5,5
6.8,0.32,0.3,3.3,0.029,80,0.99061,0.63,12.6,7
6.4,0.24,0.22,1.5,0.038,157,0.9934,0.55,9.9,6
6.8,0.26,0.22,4.8,0.041,198,0.99437,0.67,10.6,5
6,0.14,0.37,1.2,0.032,148,0.99185,0.44,11.2,5
6.3,0.22,0.34,5,0.032,93,0.99012,0.36,13.5,7
6.7,0.11,0.34,8.8,0.043,113,0.9962,0.4,9.3,7
5.7,0.22,0.22,16.65,0.044,110,0.99855,0.48,9,6
6.3,0.18,0.24,3.4,0.053,119,0.99373,0.52,9.2,6
6.5,0.18,0.41,14.2,0.039,129,0.99678,0.72,10.3,7
6.8,0.18,0.3,12.8,0.062,171,0.99808,0.52,9,7
6.9,0.19,0.28,3,0.054,99,0.9924,0.4,10.8,6
6.7,0.27,0.31,15.7,0.036,179,0.9979,0.56,9.6,5
6,0.26,0.32,3.5,0.028,113,0.9912,0.71,12.3,7
6.3,0.2,0.3,5.9,0.034,152,0.99642,0.4,8.5,6
6.3,0.22,0.27,4.5,0.036,157,0.9928,0.76,10.7,7
7.6,0.29,0.29,4.4,0.051,146,0.9939,0.39,10.2,5
9.6,0.25,0.54,1.3,0.04,160,0.9938,0.43,10.5,5
5.8,0.2,0.3,1.5,0.031,57,0.99115,0.55,11,6
6.2,0.25,0.38,7.9,0.045,208,0.99572,0.46,9.1,5
8.3,0.2,0.74,4.45,0.044,130,0.9924,0.42,12.2,6
6.1,0.24,0.3,1.5,0.045,61,0.992,0.54,10.4,5
7.3,0.25,0.39,6.4,0.034,84,0.9942,0.46,11.5,5
7.8,0.27,0.28,1.8,0.05,127,0.9934,0.44,9.9,5
6.2,0.3,0.32,1.7,0.032,130,0.9911,0.41,11.2,7
6.8,0.25,0.34,4.7,0.031,134,0.9927,0.38,10.6,6
7.7,0.35,0.46,11.8,0.088,183,0.99786,0.47,9,5
7,0.32,0.24,6.2,0.048,228,0.9957,0.62,9.4,6
9.2,0.27,0.34,10.5,0.043,228,0.9974,0.41,10.4,6
9.6,0.23,0.4,1.5,0.044,135,0.9937,0.49,10.9,5
7.6,0.29,0.26,6.5,0.042,160,0.9944,0.47,10.7,5
7.2,0.55,0.09,1.5,0.108,151,0.9938,0.57,9.2,4
6.4,0.24,0.23,2,0.046,133,0.9908,0.54,11.4,7
8.4,0.28,0.4,8.9,0.048,146,0.9988,0.46,9.3,5
7.4,0.25,0.28,7.25,0.028,78,0.99238,0.37,11.5,7
7.3,0.28,0.42,1.2,0.033,142,0.99205,0.43,10.7,4
6.4,0.22,0.34,1.4,0.023,115,0.98958,0.7,11.7,6
6.9,0.16,0.35,1.3,0.043,182,0.9927,0.62,10.8,6
7.2,0.24,0.3,1.2,0.037,95,0.98914,0.36,12.5,6
6,0.33,0.26,5.1,0.051,119,0.99416,0.41,9.2,5
7.6,0.22,0.34,9.7,0.035,143,0.9965,0.49,9.8,6
7.9,0.26,0.41,15.15,0.04,216,0.9976,0.6,10,6
5.9,0.21,0.24,12.1,0.044,165,0.9969,0.39,9.5,5
7.2,0.39,0.63,11,0.044,156,0.9974,0.44,8.7,6
7.2,0.24,0.36,2,0.029,63,0.99076,0.63,12.5,6
6.4,0.28,0.29,1.6,0.052,127,0.9929,0.56,10.5,7
7.1,0.22,0.32,16.9,0.056,158,0.9998,0.38,9.6,6
6,0.28,0.24,17.8,0.047,111,0.99896,0.45,8.9,6
7.1,0.36,0.4,1.95,0.033,118,0.98934,0.45,13.5,7
6.8,0.3,0.22,6.2,0.06,190,0.99858,0.51,9.2,5
7.1,0.15,0.34,1,0.033,73,0.98974,0.41,12.2,6
6.6,0.24,0.24,8.6,0.034,135,0.99582,0.59,10.3,6
6.6,0.24,0.27,1.4,0.057,152,0.9934,0.56,9.5,6
6.4,0.26,0.26,1.1,0.052,176,0.99304,0.54,9.3,5
7.4,0.15,0.42,1.7,0.045,154,0.992,0.6,10.4,6
6.8,0.2,0.38,4.7,0.04,103,0.994,0.58,10.7,6
6,0.59,0,0.8,0.037,95,0.99032,0.4,10.9,4
6.9,0.48,0.36,3.5,0.03,135,0.9904,0.38,12.2,7
5.8,0.28,0.3,3.9,0.026,105,0.98963,0.58,12.75,6
6.8,0.32,0.37,3.4,0.023,87,0.9902,0.53,12.7,6
7.6,0.51,0.24,1.2,0.04,104,0.992,0.29,10.8,6
7.6,0.28,0.17,1.6,0.046,117,0.99288,0.43,10,5
6.8,0.29,0.5,13.3,0.053,194,0.9974,0.45,9.4,5
7.6,0.2,0.34,1.8,0.041,148,0.99335,0.66,11.1,6
7.5,0.42,0.2,1.4,0.06,168,0.9944,0.4,9.4,6
5.1,0.23,0.18,1,0.053,99,0.98956,0.39,11.5,5
6.2,0.25,0.39,1.3,0.051,135,0.9906,0.4,11.1,6
6.8,0.39,0.34,7.4,0.02,133,0.99212,0.44,12,7
6.8,0.27,0.49,1.2,0.044,126,0.99,0.48,12.1,7
6.6,0.17,0.3,1.1,0.031,73,0.99095,0.58,11,6
7,0.29,0.33,0.9,0.041,117,0.99048,0.5,11.4,5
6.9,0.24,0.37,6.1,0.027,112,0.99086,0.34,12.4,6
9.2,0.23,0.35,10.7,0.037,145,0.9981,0.32,9.7,5
7.1,0.26,0.31,2.2,0.044,128,0.9937,0.64,10.9,8
6.2,0.2,0.49,1.6,0.065,143,0.9937,0.52,9.2,6
8.4,0.17,0.31,5.4,0.052,150,0.9953,0.38,9.8,5
6.3,0.23,0.21,5.1,0.035,142,0.9942,0.33,10.1,7
5.7,0.4,0.35,5.1,0.026,113,0.99052,0.67,12.4,6
4.5,0.19,0.21,0.95,0.033,159,0.99332,0.42,8,5
6.6,0.25,0.3,14.4,0.052,183,0.998,0.5,9.1,6
6.8,0.43,0.3,3.5,0.033,135,0.9906,0.37,12,6
7,0.32,0.29,7.6,0.025,124,0.99162,0.65,12.8,7
7.6,0.2,0.3,14.2,0.056,212.5,0.999,0.46,8.9,8
8.5,0.28,0.34,13.8,0.041,161,0.9981,0.4,9.9,6
7.1,0.27,0.31,18.2,0.046,252,1,0.56,8.7,5
8.1,0.2,0.36,9.7,0.044,162,0.997,0.46,10,6
7.2,0.39,0.62,11,0.047,178,0.9976,0.5,8.7,5
7.5,0.38,0.5,12.8,0.042,184,0.9984,0.46,9,6
5.8,0.15,0.31,5.9,0.036,73,0.99152,0.43,11.9,6
6.6,0.31,0.49,7.7,0.05,220,0.9964,0.45,8.8,5
6.8,0.25,0.31,13.3,0.05,202,0.9972,0.48,9.7,6
7.6,0.1,0.33,1,0.031,93,0.99094,0.68,11.2,6
6.3,0.36,0.3,4.8,0.049,85,0.9932,0.39,10.6,5
6.8,0.19,0.33,4.9,0.047,130,0.99283,0.56,11,6
6.7,0.17,0.27,1.4,0.032,149,0.99254,0.52,10.5,5
6.3,0.19,0.29,2,0.022,96,0.98902,0.54,12.8,7
6.3,0.39,0.35,5.9,0.04,260,0.9941,0.66,10.1,5
7.1,0.34,0.86,1.4,0.174,99,0.99288,0.5,9.3,5
6.5,0.13,0.27,2.6,0.035,76,0.9914,0.76,11.3333333333333,6
6.6,0.19,0.43,10.9,0.045,154,0.99752,0.77,10.4,6
8.2,0.26,0.44,1.3,0.046,69,0.9944,0.62,10.2,4
8.7,0.3,0.34,4.8,0.018,127,0.99474,0.49,11.2,7
6.2,0.2,0.32,2.8,0.05,126,0.9936,0.55,9.4,6
7.4,0.21,0.3,8.1,0.047,114,0.9941,0.35,10.5,6
5.9,0.3,0.23,4.2,0.038,119,0.9924,0.5,11,5
7.4,0.19,0.49,9.3,0.03,132,0.994,0.32,11,7
6.3,0.41,0.16,0.9,0.032,98,0.99274,0.42,9.5,5
6.7,0.25,0.26,13.5,0.06,156,0.99784,0.46,9.9,6
7.3,0.2,0.44,1.4,0.045,98,0.9924,0.46,10,7
6.1,0.27,0.32,1.1,0.034,110,0.9898,0.4,12.5,6
6.7,0.37,0.41,6.3,0.061,149,0.9953,0.47,9.6,6
6.2,0.19,0.38,5.1,0.019,82,0.98961,0.36,12.5,6
8,0.32,0.36,4.6,0.042,178,0.9928,0.47,12,6
7.1,0.29,0.49,1.2,0.031,99,0.9893,0.33,12.2,6
6.6,0.24,0.29,2,0.023,86,0.99,0.45,12.5,6
6.7,0.21,0.36,8.55,0.02,86,0.99146,0.22,13.4,7
7,0.23,0.26,7.2,0.041,90,0.99509,0.55,9.5,6
7.6,0.4,0.27,1.2,0.053,193,0.99164,0.38,11.6,5
6.2,0.36,0.14,8.9,0.036,155,0.99622,0.5,9.4,5
7,0.26,0.26,10.8,0.039,184,0.99787,0.58,10.3,7
5.8,0.24,0.44,3.5,0.029,109,0.9913,0.43,11.7,3
5.2,0.17,0.27,0.7,0.03,68,0.99218,0.41,9.8,5
7.7,0.28,0.35,15.3,0.056,117,0.9998,0.5,9.6,5
6.6,0.19,0.28,1.1,0.044,100,0.9904,0.69,11.2,6
7.4,0.105,0.34,12.2,0.05,146,0.9973,0.37,9,6
6.1,0.21,0.3,6.3,0.039,136,0.99068,0.31,12.7,6
7.5,0.21,0.34,1.2,0.06,111,0.9931,0.47,10.7,6
5.3,0.3,0.2,1.1,0.077,166,0.9944,0.54,8.7,4
6.4,0.12,0.3,1.1,0.031,94,0.98986,0.56,11.7,6
5.5,0.16,0.26,1.5,0.032,100,0.99076,0.77,12,6
7.7,0.27,0.49,3.8,0.037,139,0.99116,0.38,11.6,6
5.3,0.24,0.33,1.3,0.033,97,0.9906,0.38,11,8
7.1,0.12,0.32,9.6,0.054,162,0.9962,0.41,9.4,5
7,0.55,0.05,8,0.036,164,0.99269,0.46,12.2,6
6.7,0.31,0.44,6.7,0.054,160,0.9952,0.44,9.6,5
6.6,0.22,0.37,1.2,0.059,199,0.993,0.55,10.3,7
6.2,0.32,0.24,4.1,0.051,149,0.99306,0.52,11,5
7.3,0.22,0.49,9.4,0.034,134,0.9939,0.32,11,7
6.1,0.28,0.27,4.7,0.03,140,0.99042,0.42,12.5,8
6,0.28,0.29,19.3,0.051,174,0.99911,0.5,9,5
6.9,0.19,0.35,1.7,0.036,101,0.99315,0.54,10.8,7
6.4,0.33,0.24,1.6,0.054,117,0.9943,0.5,9.3,5
6.7,0.24,0.32,9,0.023,109,0.99262,0.35,12.6,6
6.6,0.27,0.32,1.3,0.044,93,0.99044,0.56,12.25,5
6.7,0.33,0.42,6.4,0.058,151,0.9954,0.44,9.6,5
6.4,0.18,0.31,1.6,0.049,127,0.9934,0.67,10.4,7
6.1,0.15,0.29,6.2,0.046,151,0.99471,0.44,10.6,6
8.6,0.27,0.46,6.1,0.032,41,0.993,0.34,10.9,5
6.4,0.28,0.27,11,0.042,148,0.99786,0.46,8.7,5
8,0.13,0.25,1.1,0.033,86,0.99044,0.39,11.2,8
6.8,0.19,0.71,17.5,0.042,114,0.99784,0.5,9.5,6
6.2,0.2,0.26,1.7,0.093,161,0.9924,0.66,11,5
5,0.27,0.32,4.5,0.032,178,0.98956,0.31,12.6,7
5.6,0.26,0.26,5.7,0.031,80,0.9923,0.38,10.8,5
7.3,0.25,0.27,3.8,0.047,79,0.99173,0.46,11.3,6
8.4,0.22,0.3,8.9,0.024,118,0.99456,0.34,10.5,6
5.6,0.18,0.58,1.25,0.034,129,0.98984,0.6,12,7
6.5,0.17,0.33,1.4,0.028,99,0.9928,0.55,10.1,6
6.2,0.28,0.41,5,0.043,188,0.99318,0.64,10.8,6
6.4,0.16,0.25,1.3,0.047,77,0.9933,0.54,10.2,6
7.9,0.28,0.41,2,0.044,152,0.9934,0.49,10.7,8
5.1,0.33,0.22,1.6,0.027,89,0.9893,0.38,12.5,7
6.5,0.32,0.23,8.5,0.051,138,0.9943,0.42,10.7,5
5.8,0.335,0.14,5.8,0.046,197,0.9937,0.71,10.3,5
6.8,0.14,0.35,1.5,0.047,117,0.99111,0.72,11.1,6
6.2,0.18,0.38,1.5,0.028,117,0.993,0.54,9.7,6
6.3,0.34,0.33,4.6,0.034,80,0.9917,0.58,12,7
7,0.22,0.3,1.4,0.04,63,0.98985,0.33,12,6
7.1,0.28,0.31,1.5,0.053,98,0.99069,0.5,11.4,5
6.2,0.33,0.27,4.9,0.036,134,0.9927,0.42,10.4,7
5.9,0.17,0.28,0.7,0.027,28,0.98985,0.32,10.6,5
8.1,0.27,0.33,1.3,0.045,100,0.99066,0.44,12.4,6
6.5,0.25,0.27,17.4,0.064,140,0.99776,0.49,10.1,6
6.5,0.26,0.24,10.8,0.042,130,0.996,0.4,10.1,6
6.3,0.29,0.14,7.05,0.045,177,0.99564,0.42,9,5
8.1,0.43,0.42,6.6,0.033,141,0.9918,0.39,13.3,7
6.3,0.22,0.22,5.6,0.039,128,0.99296,0.46,10.4,6
6.1,0.3,0.56,2.7,0.046,184,0.9924,0.57,10.9,6
7.8,0.4,0.49,7.8,0.06,162,0.9966,0.58,11.3,6
7.4,0.25,0.28,7.25,0.028,78,0.99238,0.37,11.5,7
6.3,0.2,0.4,1.5,0.037,107,0.9917,0.5,11.4,6
5.7,0.21,0.24,2.3,0.047,189,0.995,0.72,10.1,6
7,0.28,0.26,1.7,0.042,130,0.9925,0.5,10.7,8
6.3,0.34,0.19,5.8,0.041,145,0.9943,0.63,9.9,5
6.7,0.31,0.08,1.3,0.038,147,0.9922,0.46,10,5
6.6,0.3,0.25,8,0.036,124,0.99362,0.38,10.8,6
6.1,0.16,0.29,6,0.03,144,0.99474,0.46,10.7,6
6.4,0.18,0.32,9.6,0.052,90,0.9963,0.49,9.4,6
7.2,0.34,0.28,10.4,0.108,187,0.99738,0.57,9.4,5
7,0.12,0.29,10.3,0.039,98,0.99564,0.38,9.8,8
6.9,0.18,0.3,2,0.038,190,0.9914,0.37,12.2,6
7.1,0.38,0.29,13.6,0.041,137,0.99461,0.96,12.1,6
6.9,0.25,0.35,9.2,0.034,150,0.9947,0.36,11.5,6
7.6,0.54,0.23,2,0.029,151,0.9931,0.33,10.4,5
6.4,0.22,0.34,1.4,0.023,115,0.98958,0.7,11.7,6
6.2,0.36,0.27,3.2,0.032,73,0.98942,0.69,12.6,7
5.8,0.31,0.31,7.5,0.052,230,0.9949,0.46,9.8,5
6.6,0.16,0.29,1.8,0.05,147,0.9912,0.44,11.4,7
8.4,0.27,0.46,8.7,0.048,197,0.9974,0.59,9.6,6
6.3,0.13,0.42,1.1,0.043,146,0.99066,0.72,11.2,7
7.1,0.26,0.32,5.9,0.037,97,0.9934,0.4,11.6,6
5.8,0.19,0.33,4.2,0.038,133,0.99107,0.42,11.3,7
6.3,0.19,0.28,1.8,0.022,158,0.9907,0.64,11.4,6
8,0.18,0.37,1.3,0.04,96,0.9912,0.61,12.1,6
6.9,0.32,0.17,7.6,0.042,219,0.9959,0.4,8.9,5
7.5,0.21,0.68,10.9,0.045,133,0.9978,0.36,8.7,5
6.4,0.3,0.27,4.4,0.055,135,0.9925,0.44,12.2,6
6,0.34,0.24,5.4,0.06,126,0.9951,0.44,9,7
7.1,0.27,0.24,12.6,0.044,118,0.99726,0.56,10,7
7.2,0.19,0.31,6.3,0.034,103,0.99305,0.52,11.4,7
7.7,0.24,0.3,1.4,0.041,102,0.9929,0.53,10.4,6
7,0.17,0.37,5.7,0.025,111,0.9938,0.49,10.8,6
7.6,0.18,0.36,2.4,0.049,123,0.996,0.46,10.3,5
6.6,0.23,0.27,5.6,0.043,164,0.9953,0.76,9.5,5
7.2,0.23,0.46,6.4,0.036,85,0.99279,0.78,11.7,6
7,0.35,0.31,1.8,0.069,162,0.9944,0.47,9.4,5
6.7,0.3,0.44,18.5,0.057,224,0.99956,0.53,9.1,5
8,0.34,0.49,9,0.033,180,0.9936,0.38,12.3,8
7.3,0.3,0.42,7.35,0.025,175,0.9928,0.32,11.4,6
6.8,0.18,0.28,9.8,0.039,113,0.99406,0.45,10.9,7
6.9,0.19,0.31,19.25,0.043,167,0.99954,0.52,9.1,7
6.8,0.36,0.32,1.6,0.039,124,0.9948,0.67,9.6,5
7.7,0.28,0.58,12.1,0.046,177,0.9983,0.46,8.9,5
6.2,0.28,0.27,10.3,0.03,108,0.99388,0.36,10.7,6
7.1,0.23,0.39,13.7,0.058,172,0.99755,0.46,9,6
6.5,0.24,0.32,7.6,0.038,203,0.9958,0.54,9.7,7
6.6,0.32,0.34,7.7,0.044,212,0.99526,0.48,9.7,6
6.2,0.21,0.18,11.6,0.044,155,0.99655,0.52,9.4,6
7.4,0.16,0.3,13.7,0.056,168,0.99825,0.44,8.7,7
6.7,0.35,0.32,9,0.032,113,0.99188,0.65,12.9,7
7.4,0.25,0.49,1.1,0.042,156,0.9917,0.55,11.3,5
6.2,0.16,0.32,1.1,0.036,184,0.99096,0.41,11,6
6.4,0.24,0.27,1.5,0.04,105,0.98914,0.3,12.4,6
6.8,0.28,0.36,8,0.045,123,0.9928,0.37,11.4,6
5.6,0.25,0.26,3.6,0.037,115,0.9904,0.5,12.6,6
6.4,0.28,0.56,1.7,0.156,106,0.99354,0.37,9.2,6
7.2,0.33,0.28,1.4,0.034,109,0.99246,0.57,10.6,6
7.2,0.32,0.33,1.4,0.029,109,0.9902,0.51,12.8,7
7.3,0.25,0.36,2.1,0.034,177,0.99085,0.4,11.9,8
7.4,0.26,0.43,6,0.022,125,0.9928,0.55,11.5,6
6.2,0.37,0.24,6.1,0.032,86,0.98934,0.26,13.4,8
5.7,0.1,0.27,1.3,0.047,100,0.9928,0.46,9.5,5
5.6,0.255,0.57,10.7,0.056,171,0.99464,0.61,10.4,7
8,0.32,0.26,1.2,0.05,88,0.9946,0.37,9.5,4
7.5,0.23,0.32,9.2,0.038,191,0.9966,0.56,9.7,6
5.7,0.265,0.28,6.9,0.036,150,0.99299,0.44,10.8,7
6.4,0.28,0.43,7.1,0.045,221,0.9952,0.45,9.4,6
7.1,0.26,0.3,2,0.031,128,0.9917,0.49,11.4,5
5.2,0.44,0.04,1.4,0.036,119,0.9894,0.33,12.1,8
7.1,0.21,0.31,3.8,0.021,142,0.99215,0.39,10.8,7
7.4,0.33,0.26,15.6,0.049,210,0.99907,0.68,9.5,5
6.4,0.15,0.31,1.1,0.044,96,0.9932,0.51,10.3,6
8,0.17,0.29,2.4,0.029,119,0.98944,0.33,12.9,6
6.7,0.31,0.32,14.5,0.038,79,0.99412,0.34,12.5,5
8,0.55,0.17,8.2,0.04,60,0.9956,0.3,9.5,4
6.4,0.23,0.37,7.9,0.05,150,0.99488,0.49,9.3,6
7.3,0.2,0.26,1.6,0.04,123,0.99238,0.44,10.8,6
6.8,0.21,0.27,18.15,0.042,146,1.0001,0.36,8.7,5
7.9,0.35,0.36,1.6,0.038,124,0.9928,0.48,11,5
6.9,0.3,0.21,7.2,0.045,190,0.99595,0.48,9.4,5
9.6,0.29,0.46,1.45,0.039,223,0.9944,0.46,9.5,6
6.4,0.17,0.27,1.5,0.037,98,0.9916,0.42,11,7
8.6,0.26,0.41,2.2,0.049,111,0.9941,0.44,10,5
8.7,0.31,0.73,14.35,0.044,191,1.00013,0.88,8.7,5
7.2,0.24,0.3,1.6,0.048,131,0.9933,0.45,10.5,5
7.7,0.23,0.31,10.7,0.038,186,0.9969,0.55,9.5,6
7.1,0.31,0.17,1,0.042,144,0.99304,0.4,9.6,5
6.4,0.3,0.36,2,0.052,141,0.99273,0.53,10.5,6
8.3,0.27,0.34,10.2,0.048,118,0.99716,0.51,10.3,5
5.8,0.27,0.4,1.2,0.076,130,0.99185,0.45,10.3,6
6.1,0.27,0.31,3.9,0.034,137,0.99218,0.46,10.9,6
5.2,0.28,0.29,1.1,0.028,69,0.99168,0.54,10,6
7,0.16,0.26,6.85,0.047,220,0.99622,0.58,10.1,6
7.3,0.22,0.37,14.3,0.063,191,0.9978,0.38,9,6
6.9,0.19,0.35,13.5,0.038,118,0.99546,0.63,10.7,6
6,0.555,0.26,4.5,0.053,126,0.9943,0.46,9.1,5
6.2,0.3,0.21,1.1,0.032,111,0.9889,0.42,12.2,6
6.9,0.32,0.27,16,0.034,185,0.99938,0.6,9,6
7.2,0.4,0.62,10.8,0.041,189,0.9976,0.49,8.6,4
7.1,0.28,0.49,6.5,0.041,111,0.9926,0.58,12.2,8
7,0.47,0.07,1.1,0.035,151,0.991,0.34,10.5,5
6.8,0.27,0.22,8.1,0.034,203,0.9961,0.52,8.9,5
6.4,0.26,0.21,8.2,0.05,182,0.99542,0.48,9.5,5
5.9,0.24,0.34,2,0.037,108,0.98948,0.5,12.3,6
7,0.34,0.1,3.5,0.044,63,0.9937,0.39,9.2,5
7.8,0.27,0.58,11.2,0.036,161,0.9977,0.41,8.9,6
6.9,0.31,0.32,1.2,0.024,166,0.99208,0.54,9.8,6
7,0.15,0.3,13.3,0.049,120,0.99704,0.36,9.5,7
7.3,0.19,0.27,1.6,0.027,136,0.99248,0.54,11,7
6.1,0.3,0.3,2.1,0.031,163,0.9895,0.43,12.7,7
7.7,0.17,0.52,5.9,0.017,84,0.9929,0.4,11.9,7
7.1,0.25,0.25,1.6,0.046,181,0.9925,0.42,11,7
7,0.15,0.28,14.7,0.051,149,0.99792,0.39,9,7
6.4,0.28,0.28,3,0.04,98,0.99216,0.47,11.1,6
6.9,0.3,0.25,3.3,0.041,124,0.99428,0.5,9.3,6
7.8,0.19,0.32,7.4,0.015,124,0.99278,0.39,11,6
5.7,0.27,0.32,1.2,0.046,155,0.9934,0.41,10.2,6
7,0.36,0.14,11.6,0.043,228,0.9977,0.51,8.9,5
6.3,0.17,0.32,4.2,0.04,117,0.99182,0.43,11.3,6
6.7,0.28,0.34,8.9,0.048,111,0.99455,0.54,11,7
6.5,0.31,0.61,13,0.053,123,0.99708,0.5,9.3,6
7,0.23,0.33,5.8,0.04,136,0.995,0.58,9.5,6
6.6,0.36,0.24,0.9,0.038,72,0.99066,0.39,11,5
5.9,0.29,0.16,7.9,0.044,197,0.99512,0.36,9.4,5
7.2,0.2,0.28,1.6,0.028,168,0.99203,1.06,11.5,6
6.5,0.22,0.32,2.2,0.028,92,0.99076,0.59,11.9,7
6.6,0.23,0.32,0.9,0.041,79,0.9926,0.54,10.2,7
8.9,0.33,0.34,1.4,0.056,171,0.9946,0.47,9.7,5
7.5,0.3,0.32,1.4,0.032,161,0.99154,0.42,10.5,5
7,0.4,0.25,1.8,0.05,189,0.99174,0.55,11.4,6
6.4,0.55,0.26,9.6,0.027,104,0.9924,0.73,13.1,6
6.1,0.19,0.25,4,0.023,112,0.9923,0.51,11.6,6
7,0.35,0.3,6.5,0.028,87,0.9936,0.42,11.4,7
7.7,0.18,0.35,5.8,0.055,144,0.99576,0.54,10.2,6
5.7,0.23,0.25,7.95,0.042,108,0.99486,0.61,10.3,6
6.6,0.21,0.3,9.9,0.041,174,0.995,0.5,10.1,6
6.5,0.2,0.33,1.5,0.039,110,0.99008,0.65,12,6
7.4,0.21,0.27,7.3,0.031,144,0.9932,0.38,11.8,7
6,0.24,0.27,1.9,0.048,170,0.9938,0.54,10,7
5.9,0.34,0.3,3.8,0.035,135,0.99016,0.34,12,6
6.3,0.38,0.17,8.8,0.08,212,0.99803,0.66,9.4,4
5.9,0.22,0.18,6.4,0.041,120,0.99403,0.5,9.9,5
6.5,0.22,0.25,17.1,0.05,138,1.0001,0.37,8.8,5
6.8,0.29,0.34,3.5,0.054,189,0.99489,0.58,10.4,5
5.8,0.32,0.38,4.75,0.033,94,0.991,0.42,11.8,7
6.2,0.21,0.24,1.2,0.051,95,0.99036,0.57,11.3,6
6.15,0.21,0.37,3.2,0.021,80,0.99076,0.47,12,5
6.9,0.18,0.36,1.3,0.036,117,0.9934,0.95,9.5,7
8.2,0.22,0.49,9.6,0.037,154,0.9951,0.33,10.6,6
6.4,0.39,0.21,1.2,0.041,136,0.99225,0.46,10.2,5
6.8,0.19,0.32,7.6,0.049,107,0.99332,0.44,10.7,7
5.5,0.16,0.22,4.5,0.03,102,0.9938,0.36,9.4,6
6.9,0.38,0.29,13.65,0.048,189,0.99784,0.6,9.5,6
5,0.17,0.56,1.5,0.026,115,0.9906,0.39,10.8,7
7,0.24,0.34,3,0.035,102,0.9905,0.43,12.2,6
7.4,0.24,0.42,14,0.066,198,0.9979,0.42,8.9,6
6.9,0.35,0.55,11.95,0.038,111,0.99687,0.29,9.7,5
7.2,0.4,0.62,10.8,0.041,189,0.9976,0.49,8.6,4
