"","Order","PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
"2296",2296,923230010,60,"RL",68,8286,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","2Story",5,7,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","Rec",531,"Unf",0,185,716,"GasA","Ex","Y","SBrkr",716,716,0,1432,1,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1977,"Fin",2,531,"TA","TA","Y",0,136,0,0,240,0,NA,"GdPrv",NA,0,6,2007,"WD ","Normal",157000
"2302",2302,923275200,20,"RL",76,8314,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1982,1982,"Gable","CompShg","HdBoard","ImStucc","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ",546,"Unf",0,270,816,"GasA","TA","Y","SBrkr",816,0,0,816,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1982,"Unf",1,264,"TA","TA","Y",168,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD ","Normal",124500
"2303",2303,923276180,20,"RL",65,11625,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1983,1983,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",596,"Unf",0,220,816,"GasA","TA","Y","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1983,"Fin",1,264,"TA","TA","Y",330,0,0,0,0,0,NA,"MnPrv",NA,0,5,2007,"WD ","Normal",139000
"2304",2304,923400150,20,"RL",63,10712,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1991,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",212,"Unf",0,762,974,"GasA","TA","Y","SBrkr",974,0,0,974,0,0,1,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,28,0,0,0,0,NA,"MnPrv",NA,0,9,2007,"Oth","Abnorml",93500
"2306",2306,526302030,20,"RL",NA,11027,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","Stone",28,"TA","TA","CBlock","TA","TA","No","BLQ",468,"Rec",539,171,1178,"GasA","Gd","Y","SBrkr",1293,0,0,1293,1,0,2,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1954,"RFn",2,452,"TA","TA","Y",280,0,0,0,0,0,NA,NA,NA,0,5,2006,"WD ","Normal",149900
"2307",2307,526302040,20,"RL",85,10533,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1956,1956,"Hip","CompShg","VinylSd","VinylSd","BrkFace",244,"TA","Gd","CBlock","TA","TA","No","Rec",773,"Unf",0,235,1008,"GasA","TA","Y","SBrkr",1024,0,0,1024,1,0,1,0,2,1,"Gd",5,"Typ",2,"TA","Attchd",1956,"Unf",1,313,"TA","TA","Y",0,0,0,0,280,0,NA,NA,NA,0,8,2006,"WD ","Normal",157500
"2311",2311,527105060,60,"RL",60,8238,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","GLQ",700,"Unf",0,113,813,"GasA","Ex","Y","SBrkr",813,712,0,1525,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1997,"Fin",2,400,"TA","TA","Y",421,72,0,0,0,0,NA,NA,NA,0,5,2006,"WD ","Normal",183500
"2313",2313,527107020,60,"RL",NA,13041,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,781,781,"GasA","Gd","Y","SBrkr",781,890,0,1671,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1995,"Fin",2,423,"TA","TA","Y",0,84,0,0,0,0,NA,NA,NA,0,2,2006,"WD ","Normal",170000
"2317",2317,527108010,60,"RL",134,19378,"Pave",NA,"IR1","HLS","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","Mn","GLQ",57,"Unf",0,1335,1392,"GasA","Ex","Y","SBrkr",1392,1070,0,2462,1,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",2006,"RFn",2,576,"TA","TA","Y",239,132,0,168,0,0,NA,NA,NA,0,3,2006,"New","Partial",320000
"2319",2319,527108030,60,"RL",50,13128,"Pave",NA,"IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1074,1074,"GasA","Ex","Y","SBrkr",1074,990,0,2064,0,0,2,1,4,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,527,"TA","TA","Y",0,119,0,0,0,0,NA,NA,NA,0,1,2006,"WD ","Normal",250000
"2320",2320,527108040,60,"RL",72,10463,"Pave",NA,"IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,893,893,"GasA","Ex","Y","SBrkr",901,900,0,1801,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",3,800,"TA","TA","Y",0,116,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal",239900
"2321",2321,527108060,60,"RL",42,13751,"Pave",NA,"IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",248,"Gd","TA","PConc","Gd","TA","Av","GLQ",60,"Unf",0,1640,1700,"GasA","Ex","Y","SBrkr",1700,512,0,2212,1,0,2,1,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2006,"Fin",3,773,"TA","TA","Y",237,38,0,0,115,0,NA,NA,NA,0,5,2006,"New","Partial",309000
"2325",2325,527163020,60,"RL",NA,7685,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",112,"TA","TA","PConc","Gd","TA","No","ALQ",518,"Unf",0,179,697,"GasA","Gd","Y","SBrkr",697,804,0,1501,0,0,2,1,3,1,"Gd",6,"Typ",1,"TA","Attchd",1993,"Fin",2,420,"TA","TA","Y",190,63,0,0,0,0,NA,NA,NA,0,5,2006,"WD ","Normal",165600
"2329",2329,527190220,120,"RL",NA,6563,"Pave",NA,"IR1","Low","AllPub","CulDSac","Mod","StoneBr","Norm","Norm","1Fam","1Story",8,5,1985,1985,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1148,"Unf",0,594,1742,"GasA","TA","Y","SBrkr",1742,0,0,1742,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1985,"RFn",2,564,"TA","TA","Y",114,28,234,0,0,0,NA,NA,NA,0,12,2006,"WD ","Normal",275000
"2336",2336,527216010,60,"RL",92,15922,"Pave",NA,"IR1","HLS","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","2Story",9,5,2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",550,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1390,1390,"GasA","Ex","Y","SBrkr",1390,1405,0,2795,0,0,3,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,660,"TA","TA","Y",272,102,0,0,0,0,NA,NA,NA,0,1,2006,"New","Partial",401179
"2341",2341,527254070,20,"RL",69,11302,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","Other","BrkFace",238,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1422,"Unf",0,392,1814,"GasA","Ex","Y","SBrkr",1826,0,0,1826,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",2005,"Fin",3,758,"TA","TA","Y",180,75,0,0,120,0,NA,NA,NA,0,8,2006,"New","Partial",319000
"2344",2344,527302080,50,"RL",NA,13837,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",178,"Gd","Gd","PConc","Gd","Gd","No","GLQ",1002,"LwQ",202,0,1204,"GasA","Gd","Y","SBrkr",1377,806,0,2183,0,0,2,1,4,1,"Gd",9,"Typ",0,NA,"Attchd",1988,"Unf",3,786,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,2,2006,"WD ","Normal",229000
"2345",2345,527325160,60,"RL",NA,16659,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,7,1977,1994,"Gable","CompShg","Plywood","Plywood","BrkFace",34,"TA","TA","CBlock","TA","TA","No","ALQ",795,"Unf",0,0,795,"GasA","Fa","Y","SBrkr",1468,795,0,2263,1,0,2,1,3,1,"Gd",9,"Typ",1,"TA","Attchd",1977,"Fin",2,539,"TA","TA","Y",0,250,0,0,0,0,NA,NA,NA,0,3,2006,"WD ","Normal",235000
"2347",2347,527328010,85,"RL",NA,10464,"Pave",NA,"IR1","Lvl","AllPub","FR3","Gtl","NWAmes","Norm","Norm","1Fam","SFoyer",6,6,1980,1980,"Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","Av","GLQ",850,"Unf",0,138,988,"GasA","TA","Y","SBrkr",1102,0,0,1102,1,0,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1980,"RFn",2,582,"TA","TA","Y",140,22,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal",169000
"2349",2349,527355060,60,"RL",81,10530,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,5,1978,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",68,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,945,945,"GasA","TA","Y","SBrkr",945,912,0,1857,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1978,"RFn",2,482,"TA","TA","Y",400,105,0,0,0,0,NA,"GdPrv",NA,0,7,2006,"WD ","Normal",188900
"2351",2351,527356020,60,"RL",80,16692,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",7,5,1978,1978,"Gable","CompShg","Plywood","Plywood","BrkFace",184,"TA","TA","CBlock","Gd","TA","No","BLQ",790,"LwQ",469,133,1392,"GasA","TA","Y","SBrkr",1392,1392,0,2784,1,0,3,1,5,1,"Gd",12,"Typ",2,"TA","Attchd",1978,"RFn",2,564,"TA","TA","Y",0,112,0,0,440,519,"Fa","MnPrv","TenC",2000,7,2006,"WD ","Normal",250000
"2352",2352,527356060,60,"RL",85,11475,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",6,6,1975,1975,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",550,"Unf",0,163,713,"GasA","TA","Y","SBrkr",811,741,0,1552,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1975,"RFn",2,434,"TA","TA","Y",209,208,0,0,0,0,NA,"MnPrv",NA,0,2,2006,"WD ","Normal",179900
"2356",2356,527376090,20,"RL",78,10140,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1975,1975,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",788,"Unf",0,268,1056,"GasA","Ex","Y","SBrkr",1074,0,0,1074,1,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1975,"RFn",2,495,"TA","TA","Y",0,88,0,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD ","Normal",153500
"2362",2362,527403120,20,"RL",NA,8125,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,4,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",614,"Unf",0,244,858,"GasA","TA","Y","SBrkr",858,0,0,858,0,0,1,0,3,1,"TA",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal",88000
"2365",2365,527450010,160,"RM",24,2760,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",6,5,1973,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",514,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,525,525,"GasA","TA","Y","SBrkr",525,567,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1973,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,12,2006,"WD ","Normal",105500
"2368",2368,527450460,160,"RM",21,1890,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,7,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",380,"TA","TA","CBlock","TA","TA","No","ALQ",282,"Unf",0,212,494,"GasA","Ex","Y","SBrkr",494,536,0,1030,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1973,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD ","Normal",116000
"2369",2369,527451200,160,"RM",21,1680,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg","CemntBd","CmentBd","BrkFace",236,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","TA","Y","SBrkr",672,546,0,1218,0,0,1,1,3,1,"TA",7,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",201,0,0,0,0,0,NA,NA,NA,0,4,2006,"WD ","Abnorml",91500
"2370",2370,527451380,160,"RM",21,1680,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,7,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",281,"TA","TA","CBlock","TA","TA","No","BLQ",317,"Unf",0,355,672,"GasA","Gd","Y","SBrkr",672,546,0,1218,0,1,1,1,3,1,"TA",7,"Typ",0,NA,"Detchd",1972,"Unf",1,264,"TA","TA","Y",0,28,0,0,0,0,NA,NA,NA,0,5,2006,"WD ","Normal",118000
"2383",2383,528110050,20,"RL",107,13891,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","",NA,"Ex","TA","PConc","Ex","Gd","Gd","GLQ",1386,"Unf",0,690,2076,"GasA","Ex","Y","SBrkr",2076,0,0,2076,1,0,2,1,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2006,"Fin",3,850,"TA","TA","Y",216,229,0,0,0,0,NA,NA,NA,0,9,2006,"New","Partial",465000
"2388",2388,528118020,60,"RL",108,13418,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",132,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1117,1117,"GasA","Ex","Y","SBrkr",1132,1320,0,2452,0,0,3,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn",2004,"Fin",3,691,"TA","TA","Y",113,32,0,0,0,0,NA,NA,NA,0,9,2006,"WD ","Normal",309000
"2391",2391,528120140,60,"RL",82,9942,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2005,2006,"Gable","CompShg","MetalSd","MetalSd","BrkFace",385,"Ex","TA","PConc","Ex","Gd","Av","GLQ",1290,"Unf",0,316,1606,"GasA","Ex","Y","SBrkr",1625,466,0,2091,1,0,2,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2005,"RFn",2,521,"TA","TA","Y",194,84,0,0,0,0,NA,NA,NA,0,5,2006,"New","Partial",338500
"2395",2395,528142070,60,"RL",82,11643,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2005,2006,"Hip","CompShg","MetalSd","MetalSd","BrkFace",142,"Gd","TA","PConc","Ex","TA","Av","GLQ",880,"Unf",0,644,1524,"GasA","Ex","Y","SBrkr",1544,814,0,2358,1,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,784,"TA","TA","Y",120,34,0,0,0,0,NA,NA,NA,0,8,2006,"New","Partial",329900
"2399",2399,528150090,20,"RL",131,14828,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",674,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1383,"Unf",0,397,1780,"GasA","Ex","Y","SBrkr",1780,0,0,1780,1,0,2,0,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,816,"TA","TA","Y",144,68,0,0,0,0,NA,NA,NA,0,8,2006,"WD ","Normal",378000
"2402",2402,528172020,60,"RL",74,10927,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",280,"Gd","TA","PConc","Gd","TA","Av","GLQ",546,"Unf",0,512,1058,"GasA","Ex","Y","SBrkr",1058,846,0,1904,1,0,2,1,3,1,"Ex",8,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,736,"TA","TA","Y",179,60,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal",275000
"2404",2404,528174080,120,"RL",43,7052,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",240,"Gd","TA","PConc","Gd","TA","Av","GLQ",659,"Unf",0,705,1364,"GasA","Ex","Y","SBrkr",1364,0,0,1364,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,484,"TA","TA","Y",192,36,0,0,0,0,NA,NA,NA,0,6,2006,"WD ","Normal",185850
"2405",2405,528180080,120,"RL",48,5911,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2005,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",278,"Ex","TA","PConc","Ex","TA","No","GLQ",472,"Unf",0,1088,1560,"GasA","Ex","Y","SBrkr",1565,0,0,1565,1,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,556,"TA","TA","Y",196,56,0,0,0,0,NA,NA,NA,0,3,2006,"WD ","Normal",282500
"2415",2415,528218140,60,"RL",58,14054,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,879,879,"GasA","Ex","Y","SBrkr",879,984,0,1863,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,660,"TA","TA","Y",100,17,0,0,0,0,NA,NA,NA,0,11,2006,"New","Partial",219210
"2416",2416,528221010,20,"RL",102,11660,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1326,1326,"GasA","Ex","Y","SBrkr",1326,0,0,1326,0,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2006,"Fin",2,427,"TA","TA","Y",100,0,0,0,0,0,NA,NA,NA,0,7,2006,"New","Partial",174190
"2423",2423,528228360,120,"RL",NA,2938,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","Av","GLQ",1038,"Unf",0,330,1368,"GasA","Ex","Y","SBrkr",1511,0,0,1511,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",2002,"Fin",2,398,"TA","TA","Y",130,30,0,0,0,0,NA,NA,NA,0,5,2006,"WD ","Normal",246990
"2424",2424,528228415,120,"RM",NA,3072,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",18,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1375,1375,"GasA","Ex","Y","SBrkr",1414,0,0,1414,0,0,2,0,2,1,"Gd",6,"Typ",1,"TA","Attchd",2004,"Fin",2,398,"TA","TA","Y",144,20,0,0,0,0,NA,NA,NA,0,5,2006,"WD ","Normal",178740
"2427",2427,528228550,120,"RL",43,3010,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",14,"Gd","TA","PConc","Gd","TA","Gd","GLQ",16,"Unf",0,1126,1142,"GasA","Ex","Y","SBrkr",1142,0,0,1142,0,0,2,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",2005,"Fin",2,440,"TA","TA","Y",90,0,0,0,0,0,NA,NA,NA,0,6,2006,"New","Partial",156820
"2430",2430,528228580,120,"RL",53,4045,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",45,"Gd","TA","PConc","Gd","TA","Av","GLQ",1070,"Unf",0,286,1356,"GasA","Ex","Y","SBrkr",1500,0,0,1500,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2006,"Fin",3,648,"TA","TA","Y",161,20,0,0,0,0,NA,NA,NA,0,10,2006,"New","Partial",246578
"2431",2431,528231050,60,"RL",60,21930,"Pave",NA,"IR3","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",5,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,732,732,"GasA","Ex","Y","SBrkr",734,1104,0,1838,0,0,2,1,4,1,"TA",7,"Typ",1,"Gd","BuiltIn",2005,"Fin",2,372,"TA","TA","Y",100,40,0,0,0,0,NA,NA,NA,0,7,2006,"WD ","Normal",192140
"2433",2433,528235130,60,"RL",74,9056,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","Av","Unf",0,"Unf",0,707,707,"GasA","Ex","Y","SBrkr",707,707,0,1414,0,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,403,"TA","TA","Y",100,35,0,0,0,0,NA,NA,NA,0,10,2006,"WD ","Normal",178000
"2442",2442,528294070,60,"RL",66,8738,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",302,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,975,975,"GasA","Ex","Y","SBrkr",1005,1286,0,2291,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",1999,"Fin",2,429,"TA","TA","Y",192,0,0,0,0,0,NA,NA,NA,0,2,2006,"WD ","Normal",230000
"2446",2446,528320060,60,"RL",118,35760,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,5,1995,1996,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1378,"Gd","Gd","PConc","Ex","TA","Gd","GLQ",1387,"Unf",0,543,1930,"GasA","Ex","Y","SBrkr",1831,1796,0,3627,1,0,3,1,4,1,"Gd",10,"Typ",1,"TA","Attchd",1995,"Fin",3,807,"TA","TA","Y",361,76,0,0,0,0,NA,NA,NA,0,7,2006,"WD ","Normal",625000
"2447",2447,528327010,60,"RL",NA,9233,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",877,"Gd","TA","PConc","Ex","TA","Av","GLQ",1182,"Unf",0,358,1540,"GasA","Ex","Y","SBrkr",1540,1315,0,2855,1,0,2,1,4,1,"Ex",9,"Typ",1,"TA","Attchd",2000,"RFn",3,774,"TA","TA","Y",247,55,0,0,0,0,NA,NA,NA,0,3,2006,"WD ","Normal",405000
